-32.33,0.0223084,1.27297,0.662651,0.390267,0.275109,0.270986,0.0974816,0.133737,0.200584,0.60622,0.2583,0.0225224,-0.0176305,-0.17122,0.0259257,-0.0595625,0.0158794,0.213372,0.422577
-30.8878,0.260867,1.43043,0.485551,0.460264,0.0443531,-0.0590257,-0.0579367,0.179415,0.517069,0.305053,0.159086,0.288034,0.292477,0.208667,0.0520059,0.179079,0.271753,0.254772,0.305911
-29.2916,0.953721,1.92131,0.65711,0.26487,-0.298372,-0.212509,-0.217252,0.569772,0.780729,0.626918,0.0362537,-0.0818245,-0.133626,-0.0959242,0.32889,0.26443,0.271589,0.18004,0.420744
-29.3061,0.768987,1.64865,0.62912,0.251789,-0.166474,-0.0331188,-0.00845425,0.772292,0.886578,0.537346,0.373046,0.309657,-0.0255742,-0.189955,0.0316368,0.195261,0.297182,0.191377,0.276516
-29.2052,0.80949,2.21325,1.07924,0.431356,-0.0701804,0.244846,0.283364,0.675778,0.53343,0.364461,0.0544752,0.0654164,0.00207642,-0.234982,-0.0658681,0.124612,0.358181,0.366609,0.213695
-29.2657,0.930586,1.98204,1.09637,0.633304,-0.0170274,0.116021,0.318997,0.703496,0.661803,0.570795,0.0808977,-0.00616729,0.446741,0.120719,-0.173181,0.117274,0.0857151,-0.0365794,0.0283947
-27.605,0.991647,1.32123,1.21826,0.614992,-0.0244503,0.519586,0.299118,-0.223881,0.187119,0.33513,0.0792336,0.0815985,0.200726,0.269219,-0.228276,0.240412,0.562712,0.0962849,0.144602
-23.9926,1.17984,0.434811,0.653192,0.812298,0.198509,0.230518,0.434585,0.209959,-0.0856498,0.299634,0.210697,-0.0136059,0.170734,-0.0303407,0.161482,0.311903,0.314865,0.172933,-0.0170967
-16.2215,0.486419,-0.0650456,0.631217,-0.171312,0.228246,0.319664,0.209973,0.124659,0.37077,0.358927,0.105855,0.15157,0.0272251,0.0595823,0.186731,0.153926,-0.0809944,-0.50819,0.21557
-3.96315,0.394326,-0.0805139,-0.0357539,-0.415205,0.139868,0.0459504,-0.333614,-0.518192,-0.0812128,-0.173578,-0.0100514,0.269026,-0.0373904,-0.325974,0.0336803,-0.368329,-0.219437,-0.0722044,-0.0213629
-1.11537,1.69624,0.652521,0.438604,0.296101,0.33117,0.133514,-0.0268146,-0.278467,0.341432,0.070982,-0.0747343,-0.0284431,-0.0571285,-0.21092,0.0362349,-0.150657,0.147073,0.275398,-0.0371461
-2.78539,1.56798,0.752596,0.548099,0.292302,0.24298,0.0237136,-0.00911672,0.157902,0.232607,0.296251,0.0766148,0.17996,0.188493,0.184435,0.310196,-0.0433523,0.132147,0.10983,0.249864
-3.32229,1.32213,0.753575,0.43596,0.20086,0.0923525,0.272739,-0.0194843,-0.060685,0.272121,0.475567,0.0724793,0.137763,0.130207,0.210864,0.36917,0.0280777,0.171781,0.0331686,0.147438
-2.33608,1.32312,0.837435,0.442813,0.105423,0.119749,0.364439,0.0651656,-0.165114,0.153146,0.182816,0.0821459,0.119915,0.106038,-0.0627054,0.106614,-0.150631,0.248277,0.0416741,-0.101909
-2.96296,1.52856,0.896695,0.641637,0.216097,0.235576,0.110456,0.170359,-0.159642,0.159504,0.347126,-0.157963,0.0851347,0.231234,-0.112326,0.112107,0.0206555,0.0641434,0.0227271,0.0462113
-3.30023,1.39184,0.908745,0.297842,-0.100118,0.15762,0.0678198,0.116651,-0.0578586,-0.0238995,0.242706,-0.0707773,0.198339,0.0339139,0.0997507,0.653325,-0.000245502,0.147597,0.116154,-0.136769
-3.00092,1.46702,1.07535,0.40863,0.0819593,0.14477,0.0651192,0.269894,-0.112474,0.0804032,0.0496551,0.0365515,0.15963,0.174338,0.115591,0.170605,0.000149235,0.166527,0.16171,0.0171451
-3.32602,1.51634,1.09473,0.800293,0.199841,0.180884,0.0232057,0.140121,-0.0494497,0.260407,0.404624,0.0469385,0.200566,0.12482,0.0660177,0.073693,-0.0675581,0.0975517,0.0517558,0.0826051
-3.89167,1.21107,0.95923,0.824558,0.149633,-0.0667747,0.101307,0.21237,0.0623168,0.33981,0.367693,-0.120326,-0.178862,0.264616,0.359921,0.322229,0.0562422,-0.00201869,0.129675,0.132499
-3.92483,1.86086,0.95668,0.324446,0.406164,0.137177,0.0339787,-0.0287443,0.0651035,0.201019,0.000510833,0.0982316,-0.0263767,0.251164,0.128911,0.123,0.0256424,0.0300991,-0.0781729,0.11183
-3.21842,1.75061,1.20501,0.480767,0.637368,0.368332,0.41689,0.0809717,-0.12715,0.100275,-0.0941022,0.195743,0.0895589,-0.110058,-0.0923361,-0.00366068,-0.219204,-0.0430911,0.0718249,0.00685214
-4.21712,1.42283,1.08685,0.595859,0.357791,0.251707,0.162481,0.058934,0.0744941,0.0899345,0.238061,0.0854052,0.0523468,-0.0172976,-0.0267132,0.177462,-0.00833034,-0.0430689,0.0787618,-0.048866
-4.47208,1.41197,1.43517,0.577762,0.251224,0.523451,0.610681,0.0923261,-0.00608555,-0.037633,0.447571,0.341798,0.104507,0.136221,-0.213755,9.9006e-06,-0.153448,-0.0724006,0.149969,0.0652163
-3.3667,0.976817,0.732053,0.274697,0.123789,0.617511,0.497203,-0.0819121,0.0464147,0.414894,0.391094,0.172822,0.254471,0.303487,0.135367,0.0906593,0.126914,0.307564,-0.0177561,0.0336035
-3.85786,1.44875,1.05696,0.62379,0.151319,0.168906,0.229154,0.304907,0.103583,0.0739356,0.16245,0.214154,0.348395,0.0888948,-0.142777,0.0696201,0.355066,0.19664,0.0790066,0.197833
-4.04044,1.86211,0.849232,0.604149,-0.223619,0.222093,0.0624909,0.0359696,-0.361627,0.348047,0.338571,-0.10718,-0.143674,0.0012633,0.0166208,0.30512,0.00222378,0.0748307,0.0831239,0.101815
-3.59166,1.30541,0.630543,0.537124,-0.131085,0.346714,0.0184628,0.259225,-0.184196,0.265337,0.13494,-0.0242234,-0.0710858,0.0367533,-0.0151452,0.304276,0.133882,0.18059,0.0709428,0.129876
-3.17798,0.877737,0.976807,0.414016,0.063036,0.228532,0.0513935,0.0571713,0.287234,0.625017,-0.0118693,-0.505534,-0.0920748,0.0861901,0.199451,0.359868,0.37217,0.158907,-0.0866232,0.109813
-3.98438,1.82835,0.708391,0.65497,-0.284562,0.241621,0.106146,0.10795,-0.123005,0.0869234,0.0942233,-0.000100742,0.180986,0.177057,0.0543445,0.271016,0.124501,0.389193,0.201385,0.332694
-3.70888,1.55606,0.567684,0.509485,-0.338855,0.0698089,-0.0426043,0.0655236,-0.145467,0.393763,0.126776,-0.0181191,0.279897,0.200132,-0.0302471,0.142041,-0.0578614,0.232351,0.0423074,0.173118
-3.36078,1.0222,1.03948,0.38141,0.00429703,0.0855284,0.103466,0.00730059,0.0756491,0.180678,0.0358332,-0.0323706,0.044787,0.200888,0.202567,0.0815322,-0.0110865,0.221323,0.0278435,0.109556
-4.32261,1.74824,0.807043,0.797027,0.0458706,0.335449,0.0799843,0.000546835,-0.191295,0.281749,0.0693912,-0.275312,0.177236,0.315689,0.168473,0.387733,0.100686,0.13843,0.0493989,0.151646
-5.05198,2.26258,0.687351,0.721959,-0.162517,0.312993,0.0228821,0.332353,-0.0764968,0.144478,-0.176587,-0.337221,0.143118,0.201566,0.0891517,0.286957,0.182004,0.435381,0.195911,0.227328
-4.96052,2.08018,1.10991,0.573619,-0.0985463,0.0178833,-0.0430008,0.0793008,0.257535,0.306828,-0.236606,-0.478619,0.0362878,0.190733,0.025332,0.0118385,0.0710607,0.338821,-0.0849364,0.214655
-4.72099,1.30388,1.5326,0.287831,0.114531,0.0247329,0.0437712,-0.0695157,0.314512,0.242171,-0.0988752,-0.206511,0.014929,0.230672,0.26379,0.000185667,0.1565,0.380259,0.139705,0.0572553
-6.55064,3.54903,0.4443,0.57717,0.177448,0.293258,0.0876189,0.205469,0.160682,0.257904,-0.343318,-0.537148,-0.0559982,0.0318887,0.0928827,-0.0410429,-0.0499756,0.162729,0.0108456,-0.212218
