-18.5928,3.44726,-0.525988,0.734692,0.523625,-0.210053,0.459347,0.446388,-0.12271,0.245775,0.244676,-0.0796838,0.234257,0.145862,0.16231,-0.105176,0.281565,0.0132979,-0.289231,0.0705415
-15.6021,3.454,-0.222598,0.894806,0.562954,-0.0216518,0.279367,0.226776,0.105545,0.251823,-0.137855,-0.341636,0.0130712,0.0539573,-0.031663,-0.292324,0.203949,0.146585,-0.272001,-0.0931783
-14.0304,3.68405,-0.0953279,1.18494,0.322291,-0.151718,0.378357,0.286936,0.188383,-0.00865147,-0.198055,-0.242097,0.0288222,0.0779135,0.0404671,-0.0306704,0.0185605,0.173218,0.0354509,0.0886546
-12.7781,3.63013,-0.0723827,1.13968,0.224948,0.141914,0.568009,0.216304,-0.00952153,-0.145034,-0.0723653,0.146594,0.348902,-0.00834091,-0.101432,0.0384222,0.0994819,0.06655,-0.0256374,0.024809
-12.1706,3.88243,-0.156861,0.923741,0.184413,-0.0342763,0.780302,0.174739,0.0106903,-0.0282518,0.155763,0.173303,0.0895894,-0.107041,-0.0185471,0.233248,0.00141111,0.281218,-0.095186,0.198282
-11.4777,3.74821,0.165243,1.03131,0.118348,0.335067,0.586342,0.255845,-0.123988,-0.2526,0.0751592,0.111491,0.0724549,-0.028516,0.294728,0.286988,-0.0201801,0.142609,0.0718239,0.0673443
-10.9341,3.94382,-0.0461048,1.18695,0.247554,0.296868,0.377899,0.155745,0.0800883,-0.0379632,-0.0609581,-0.0196621,0.0660197,0.00967871,0.0258383,0.181296,0.302685,0.155408,-0.122127,-0.0679704
-10.5664,4.01462,-0.0782438,1.1152,0.157105,0.248208,0.470317,0.0949462,-0.0392855,-0.0544124,0.161829,0.155551,-0.0391729,-0.145822,0.114871,0.351339,0.0698973,0.0294144,-0.130268,0.128801
-10.5253,3.96746,0.00455788,1.2034,0.382636,0.369091,0.152623,-0.154373,-0.176005,-0.115568,0.146204,0.371011,0.0236011,-0.239978,0.142479,0.0428313,0.0903691,0.232235,-0.0191723,0.00746532
-10.5896,3.9432,0.0395949,1.21577,0.615483,0.148284,0.172024,0.0128368,-0.220463,-0.183659,0.0892144,0.107071,0.0644564,-0.0465967,0.0338796,0.155894,0.114742,0.237184,-0.171529,0.179785
-10.5654,4.05335,0.137862,1.04012,0.539814,0.0332964,0.242431,0.22891,-0.205666,-0.173616,-0.146852,0.133558,0.0361068,0.000165236,-0.0145575,0.247263,0.138663,0.187196,-0.174466,0.115521
-10.6531,4.06965,0.109756,0.910092,0.423327,0.343133,0.299349,0.102358,-0.188997,-0.209378,-0.147142,-0.126355,0.228482,-0.0854942,0.0496429,0.319747,0.209547,0.0139462,-0.05774,0.0693226
-10.4702,3.94334,0.0428532,1.09213,0.526699,0.42288,0.575734,-0.301414,-0.289288,-0.0861066,-0.0649008,-0.11706,0.0175606,-0.0482835,0.18181,0.321698,0.0945805,0.0129609,0.0383423,-0.0178927
-10.5399,3.97195,0.0631368,0.928171,0.564708,0.708922,0.489751,-0.145068,-0.339535,-0.0462821,-0.0590638,-0.335475,0.0477709,0.0676177,0.189033,0.399788,0.191622,0.0570702,-0.149149,-0.180925
-10.2222,4.20045,-0.0233416,0.669687,0.407288,0.470843,0.42319,0.168335,-0.172483,-0.150621,0.0194766,-0.078693,0.31703,0.107546,0.0001144,0.0590842,0.0772085,0.228815,-0.0276761,-0.0734925
-9.96289,4.00759,-0.167124,0.796743,0.205043,0.615541,0.552257,0.0288172,-0.261617,-0.123695,0.0890916,0.245488,0.425256,-0.138923,0.0898414,0.307861,-0.17025,-0.0216326,-0.0977379,0.242118
-9.92476,3.84972,-0.363386,0.885896,0.555412,0.618588,0.438311,0.0405922,-0.286791,-0.0828582,0.149513,0.324594,0.214084,0.152968,0.32614,0.277422,-0.118344,-0.144276,0.00439033,0.266719
-10.1771,3.82355,-0.244573,1.06019,0.572483,0.483454,0.463805,0.0376949,-0.242986,-0.22424,0.138565,0.122026,0.313879,0.377177,0.236633,0.220126,0.0471013,0.1358,-0.16692,0.0622814
-10.2286,3.7894,-0.255721,1.13128,0.712442,0.322931,0.395991,0.0371989,-0.213655,-0.261897,0.254988,0.465894,0.261158,0.262002,0.123327,0.148587,0.288182,0.180902,-0.225521,0.0185351
-10.3618,3.71186,-0.281986,1.06778,0.6831,0.39201,0.4601,-0.0144617,-0.127149,-0.0556158,0.23842,0.184413,0.30865,0.131574,0.337796,0.228113,0.1554,0.297314,0.00460415,-0.152742
-10.3771,3.82903,-0.0782329,1.04616,0.515485,0.371214,0.459045,0.0158177,-0.106881,-0.040212,0.194464,0.0434114,0.212678,0.220265,0.462468,0.229383,0.0985365,0.0478104,0.102957,0.043381
-10.5891,3.69432,0.059507,1.18243,0.828351,0.241994,0.239998,0.0864934,-0.0775205,0.0801586,0.113374,0.0865745,0.352113,0.0933255,0.377818,0.196348,0.199035,0.0544607,-0.186717,0.0938213
-10.5497,3.72888,0.114871,1.08405,0.596201,0.0975046,0.270544,0.415584,0.117053,0.0912706,0.191218,0.138379,0.183247,0.126596,0.164131,0.0540494,-0.108692,0.160108,0.0662879,0.231278
-10.3511,3.68854,-0.0534456,1.04217,0.421347,0.42105,0.579546,0.372522,0.178553,0.020394,0.0311587,-0.00248189,0.388522,-0.0115755,-0.163398,-0.140164,-0.00100503,0.295682,0.0298362,0.235253
-10.2177,3.63821,-0.0389821,1.17347,0.40458,0.165388,0.634359,0.462578,0.126285,0.0343019,-0.00679137,0.092641,0.218634,-0.153019,-0.0361632,0.0985225,-0.0729763,0.0281152,0.13416,0.285529
-9.9101,3.66001,0.0288075,1.04672,0.369297,0.139419,0.537894,0.1973,0.179252,0.0790893,0.0866148,0.146851,-0.0192449,-0.0449015,0.129448,0.0159651,-0.113786,0.0426323,0.0834104,0.297155
-9.66215,3.85159,-0.282802,0.634503,0.359743,0.214288,0.64625,0.195146,-0.190112,0.093127,0.266162,0.210016,0.0999373,-0.0392881,0.210425,0.0441325,-0.250713,0.078569,0.0400608,0.141954
-9.813,3.90663,-0.187296,0.657757,0.309645,0.184273,0.566836,0.0220688,-0.195094,0.167122,0.349785,0.159929,0.270032,-0.0539891,0.3098,-0.0616505,-0.388269,0.103947,0.105076,0.0470067
-10.1874,3.80273,0.107524,0.839401,0.152372,0.185963,0.4577,0.313966,-0.153051,0.128546,0.126135,0.157633,0.315895,0.234172,0.229924,-0.0170168,-0.40808,-0.054218,0.0794624,0.0133032
-10.4484,3.74765,0.0784311,0.891797,0.203686,0.372816,0.464978,0.317498,0.110946,-0.0186257,0.0060578,0.131955,0.356885,0.456058,0.506692,-0.156742,-0.370359,-0.046518,-0.205012,-0.0404481
