0.000735903,0.000414582,0.000210798,0.000368736,0.000539309,0.000529245,0.000429067,0.000442186,0.000447761,0.000284374,0.000301721,0.000425474
0.00346233,0.0012086,0.000564587,0.00092079,0.001337,0.00246566,0.00314396,0.00218573,0.00135168,0.00143066,0.00364282,0.00516697
0.0081028,0.00162799,0.00156297,0.00213833,0.00152004,0.00268141,0.00477831,0.00299077,0.00195896,0.00243027,0.00909744,0.0153231
0.0146523,0.00307542,0.00195467,0.00202932,0.00172286,0.00524746,0.00956484,0.00573494,0.00331645,0.00373436,0.0143254,0.0253338
0.017549,0.00464148,0.00265971,0.00460344,0.00208079,0.00528193,0.0103602,0.0062811,0.00326885,0.00250154,0.0152208,0.0294757
0.0179535,0.00474769,0.00235735,0.00327258,0.00188257,0.00632766,0.0143064,0.00829909,0.00274942,0.00430573,0.0124753,0.0284164
0.0188186,0.00420653,0.00266284,0.00329332,0.00240543,0.00647464,0.0130143,0.00690177,0.00248031,0.00338744,0.0112898,0.0286241
0.0209748,0.00596813,0.00298117,0.0033049,0.00312273,0.00525279,0.0108252,0.00635875,0.00300431,0.00362746,0.0151665,0.0341311
0.022648,0.00555529,0.00316991,0.00630831,0.00326816,0.0039273,0.00816156,0.00581939,0.00332892,0.00448509,0.01946,0.0384846
0.0231759,0.00525628,0.00429997,0.00479978,0.00221882,0.00369914,0.00656855,0.00296407,0.00263134,0.00362656,0.020718,0.0421329
0.0242125,0.00343468,0.0034366,0.00550035,0.00293548,0.00328726,0.0069338,0.00398424,0.00266229,0.00452792,0.0203819,0.0432512
0.0225299,0.00289325,0.00430775,0.00651159,0.00288187,0.00282637,0.00749619,0.00423003,0.00260409,0.00409553,0.0220844,0.0403942
0.0223975,0.00383325,0.00430121,0.00736262,0.00361941,0.00329852,0.00844363,0.00629185,0.00342576,0.00299093,0.0161446,0.0363641
0.0223957,0.00284133,0.00569106,0.00963086,0.00377951,0.00288895,0.00715102,0.00419214,0.00287902,0.00409908,0.0142032,0.0368602
0.0236558,0.00339328,0.0044921,0.00749309,0.00313758,0.00227729,0.00464969,0.00371992,0.00286983,0.00408768,0.010386,0.0356538
0.0243093,0.00439746,0.0023414,0.00471198,0.00200262,0.00254718,0.00528582,0.00271386,0.00363046,0.00461766,0.0164262,0.0392089
0.0278957,0.0083045,0.00561414,0.00527725,0.00290014,0.00489528,0.00841156,0.0046646,0.00477898,0.00582945,0.0172336,0.042388
0.0298941,0.00768692,0.00640453,0.0073645,0.00335326,0.00519109,0.0125537,0.00742734,0.00356828,0.00468784,0.0209991,0.0506437
0.032247,0.00499676,0.00488593,0.00725989,0.00334024,0.00488844,0.0134352,0.0081863,0.0043829,0.00638426,0.0248399,0.0591736
0.033962,0.00638372,0.00476028,0.00840935,0.00380806,0.00503962,0.00967344,0.0049375,0.0054591,0.00765646,0.0283262,0.0625958
0.0327318,0.00957351,0.00655415,0.00950381,0.00446789,0.00618351,0.0134484,0.00842212,0.00537491,0.00770857,0.0293879,0.0601741
0.0317754,0.00658555,0.00588752,0.0106085,0.00554708,0.00656928,0.0169574,0.0102259,0.00594568,0.00704698,0.0252376,0.0570829
0.0258998,0.00472257,0.00456011,0.00930446,0.00399,0.00501966,0.0159469,0.0109418,0.0034385,0.0052507,0.0204269,0.0462205
0.0208779,0.00499185,0.00493356,0.00983874,0.0056115,0.00532602,0.0105591,0.00613037,0.00519034,0.00690055,0.0181037,0.0402495
0.020691,0.0056931,0.00482185,0.00806984,0.00538333,0.00379826,0.0086274,0.00537135,0.00502552,0.00727936,0.0191549,0.0374761
0.0209949,0.00293947,0.00375607,0.00856147,0.00452857,0.00564035,0.0146582,0.00902078,0.00336634,0.0051797,0.0172987,0.0375513
0.0187978,0.0063742,0.0050176,0.00953722,0.00437427,0.00672561,0.0165307,0.0117226,0.00507508,0.0066701,0.0151288,0.0302832
0.0130787,0.00469209,0.00513055,0.00808334,0.00361644,0.00841516,0.0177619,0.00814428,0.00492687,0.00759759,0.0101399,0.0228394
0.0150549,0.00740269,0.00692332,0.00769986,0.0032341,0.00797985,0.0155985,0.00796189,0.00683575,0.0091206,0.0109684,0.0245973
0.0161731,0.00383477,0.00508602,0.00768565,0.00370258,0.00902559,0.0203137,0.011722,0.00644923,0.00792016,0.0111167,0.0288211
0.0211936,0.00575028,0.00535879,0.0062099,0.00339349,0.0091194,0.0228934,0.0139948,0.00575519,0.00754935,0.0149893,0.034398
0.0201956,0.00339142,0.00354983,0.0058531,0.00292067,0.00995033,0.0229404,0.0129599,0.00680724,0.00878112,0.0174089,0.0391776
0.0191047,0.00331169,0.00431537,0.00654177,0.00409168,0.0108424,0.0232095,0.0122645,0.00607491,0.00938858,0.0176624,0.0364223
0.021003,0.00398362,0.00342835,0.00600867,0.0032235,0.0117018,0.0281126,0.0146801,0.00518712,0.00782557,0.0182465,0.0391571
0.0257113,0.00561566,0.0021314,0.00188721,0.001906,0.0121166,0.0307274,0.0169597,0.00439507,0.0066551,0.0183583,0.0440835
0.021666,0.00446728,0.00189592,0.00564405,0.00282644,0.0139626,0.0319153,0.0158756,0.00392386,0.00500138,0.0189414,0.0430522
0.0182759,0.00567266,0.00603038,0.00897191,0.00399427,0.0125667,0.0288827,0.0148126,0.00509918,0.00832759,0.0205793,0.0371344
0.0209895,0.00603911,0.0059239,0.00836804,0.00368433,0.012292,0.0286277,0.0140578,0.00413414,0.0070426,0.0211397,0.0374889
0.0250661,0.00698691,0.00483843,0.00735378,0.00368539,0.0137129,0.0348089,0.0190077,0.00577325,0.00640175,0.0163947,0.0387983
0.0169978,0.00556021,0.00314328,0.00549177,0.00248293,0.0115518,0.0278139,0.0140868,0.00358634,0.00547692,0.01499,0.0303083
0.00883281,0.00571695,0.00740406,0.00560868,0.00200976,0.0125075,0.0272504,0.0136641,0.00472588,0.00642488,0.00843664,0.0146093
0.00528297,0.0112251,0.0161172,0.00898387,0.00275218,0.0133608,0.0299706,0.0156473,0.00614627,0.00873093,0.0053943,0.00542681
0.00680921,0.020951,0.0302358,0.0153847,0.00491113,0.0155436,0.0328122,0.0160725,0.00723682,0.0122692,0.00762521,0.00817931
0.00778756,0.01909,0.0356992,0.0175081,0.00365242,0.0150585,0.0323646,0.0152707,0.00447311,0.0108104,0.00689827,0.0105395
0.00912066,0.0224672,0.0425129,0.0233785,0.00331261,0.0124965,0.026244,0.0125238,0.00444325,0.00896059,0.00814179,0.0109978
0.00891447,0.0222557,0.0429195,0.0216959,0.00468822,0.0143055,0.0292956,0.0142662,0.00991408,0.0166923,0.0108757,0.0107263
0.00639659,0.0234519,0.0471617,0.0246349,0.0039833,0.0122819,0.0250567,0.0115178,0.00839074,0.0189463,0.0128149,0.011764
0.00978421,0.0272437,0.0528311,0.0281365,0.00398266,0.0118094,0.0255927,0.0132455,0.00717392,0.0132357,0.0095051,0.0136109
0.00938597,0.0269745,0.0487569,0.0217546,0.00238831,0.0122863,0.0252902,0.0120842,0.00672013,0.0128614,0.00877312,0.0117389
0.00690523,0.0308931,0.0532343,0.0231693,0.00391295,0.00866627,0.0158808,0.0105191,0.0109077,0.0182666,0.0118963,0.0080094
0.00935134,0.0295838,0.0583596,0.0291073,0.00501005,0.0126084,0.0243201,0.010593,0.00834329,0.0182562,0.0122693,0.00924083
0.00719486,0.0323431,0.0634116,0.031686,0.0053046,0.010035,0.0186128,0.00845244,0.00838873,0.0196196,0.011505,0.00879597
0.00779919,0.030148,0.0542666,0.0241542,0.00510562,0.0115458,0.0258781,0.0138093,0.00919051,0.0155812,0.00797401,0.00652508
0.0129471,0.0277224,0.0572256,0.0258147,0.00367982,0.0115467,0.0297794,0.016467,0.00748015,0.0128251,0.0084506,0.0103804
0.00980563,0.0287907,0.0639938,0.0348291,0.00570093,0.0140574,0.0276889,0.013562,0.00837694,0.0171924,0.0123741,0.00853654
0.0109738,0.0351107,0.0657918,0.0336815,0.0028917,0.0127812,0.0269531,0.0119527,0.00588841,0.0159489,0.0112265,0.00739414
0.00597982,0.0377683,0.068066,0.0292965,0.00409576,0.0130281,0.0331302,0.0207646,0.0146263,0.0228353,0.0107829,0.00398423
0.00986597,0.0351478,0.063385,0.0313262,0.00655254,0.0174638,0.0445029,0.0244525,0.00989644,0.0170788,0.00858154,0.00666713
0.0081157,0.0328805,0.0583803,0.028015,0.00454008,0.0165062,0.034349,0.0167196,0.0123362,0.0188977,0.00798358,0.00686089
0.0104041,0.0332986,0.0504066,0.0185645,0.00404424,0.0169557,0.0355678,0.0165136,0.0104037,0.0160548,0.00975782,0.00964863
0.0092503,0.0273313,0.0491677,0.0221129,0.00427291,0.0193656,0.0469615,0.0254183,0.00992183,0.0204956,0.0116337,0.00655421
0.00861488,0.0208918,0.0484254,0.026002,0.004941,0.0208966,0.0509505,0.0291524,0.012731,0.0221779,0.0176856,0.0111362
0.00612288,0.0265749,0.0487209,0.0215632,0.00534702,0.0227294,0.0439986,0.0214199,0.0127212,0.0241989,0.0152481,0.00642882
0.0107677,0.0241658,0.0476351,0.0205691,0.00588537,0.0218255,0.0447573,0.0217352,0.0105556,0.0275405,0.0180094,0.008989
0.00746082,0.0245316,0.0476032,0.0231693,0.00633234,0.0167539,0.0442647,0.0253765,0.0180416,0.0298796,0.0191429,0.00542841
0.0055867,0.0194383,0.0420709,0.0224741,0.0063321,0.0193218,0.0510712,0.0275759,0.0196438,0.0430333,0.0274443,0.00967528
0.00509142,0.0184955,0.0355305,0.015528,0.0078148,0.0241349,0.0473636,0.0239905,0.0211025,0.0384592,0.0230854,0.00782641
0.00918813,0.0241607,0.0409101,0.0180456,0.00516255,0.024656,0.0505526,0.0243047,0.0152156,0.0355323,0.0210135,0.00816954
0.0065267,0.0211837,0.0417584,0.024864,0.00703518,0.0204191,0.0524356,0.0335262,0.0166752,0.0342951,0.0202321,0.00612408
0.00845872,0.0217186,0.0449453,0.0212541,0.00475614,0.0223189,0.0566691,0.0310892,0.0174791,0.0338284,0.0205116,0.010932
0.00870592,0.020706,0.0370022,0.0156791,0.00728152,0.0273493,0.0539573,0.0256703,0.0177551,0.0385738,0.0210372,0.00597396
0.0118678,0.0234447,0.0446433,0.0247608,0.00931379,0.021998,0.0517692,0.0285385,0.0164693,0.0405102,0.0255888,0.00987977
0.00885151,0.018741,0.0493599,0.0263052,0.00595709,0.0235052,0.0558209,0.0342362,0.0213793,0.0508104,0.030917,0.00695493
0.00691684,0.0220878,0.0476157,0.022185,0.0101344,0.020956,0.0499554,0.0267564,0.0244688,0.0507702,0.0310171,0.00863043
0.0110545,0.0235535,0.0470322,0.023392,0.00931141,0.0178906,0.0463899,0.0254851,0.023577,0.0500476,0.0296831,0.0117018
0.0102701,0.0204875,0.0490063,0.0273774,0.0123739,0.0190309,0.0449456,0.0260876,0.0285166,0.0589901,0.0327221,0.00854765
0.0075737,0.0204597,0.0471,0.0241618,0.0106566,0.0159232,0.0433315,0.0258533,0.0277763,0.0599629,0.0346401,0.00982425
0.011514,0.0251746,0.0420012,0.0211912,0.0108148,0.0179608,0.0402167,0.0265186,0.0304032,0.0508011,0.0297466,0.0161381
0.0077382,0.0162406,0.0258985,0.0122916,0.00601591,0.0155454,0.0301205,0.0152792,0.020209,0.0283739,0.0149651,0.00762739
0.0044445,0.00907769,0.0152769,0.00661641,0.00983635,0.00916798,0.0235115,0.0143613,0.0158834,0.0216931,0.0100441,0.00761049
0.0127806,0.0113247,0.0155769,0.00783442,0.0139385,0.0125699,0.0207923,0.0130447,0.0125938,0.0246793,0.0124536,0.0153613
0.0142981,0.0101337,0.0141233,0.00940284,0.014869,0.00942258,0.0180432,0.0124856,0.0149118,0.026721,0.0175123,0.0204432
0.0126561,0.00999808,0.0140023,0.011047,0.0113257,0.00869828,0.0141365,0.00776236,0.0129802,0.0286909,0.0184653,0.0158612
0.0152978,0.0121291,0.014992,0.0114687,0.0139714,0.00804791,0.0135167,0.00634462,0.0112765,0.0270036,0.0154748,0.0134249
0.014889,0.00997147,0.0114183,0.00924336,0.022786,0.0119518,0.0142495,0.00756961,0.0111788,0.0244848,0.0144338,0.0196063
0.0201396,0.00946111,0.00852895,0.012174,0.0283534,0.0136131,0.00752396,0.0042465,0.0104199,0.0223764,0.0232885,0.0280863
0.0217975,0.00554284,0.00364136,0.013283,0.0212566,0.00900074,0.00666969,0.00523253,0.0106514,0.0216498,0.0192671,0.033589
0.0264837,0.00903115,0.00682394,0.010601,0.0214621,0.00785735,0.0060162,0.00476355,0.0112118,0.0239897,0.0274641,0.0412927
0.0255516,0.0100328,0.00784484,0.0138119,0.0321133,0.0155335,0.00647514,0.00572359,0.0125295,0.0210809,0.0257321,0.0416177
0.0279211,0.0117244,0.00866842,0.0198393,0.0382504,0.0204122,0.00673503,0.00589381,0.00786753,0.0214808,0.025908,0.044314
0.0239737,0.00755607,0.0093302,0.018491,0.0327147,0.0163342,0.0120678,0.0093869,0.0105437,0.0241135,0.0166362,0.0385731
0.0239784,0.00678607,0.00624423,0.0154311,0.0252804,0.0128381,0.0104382,0.00810427,0.0138403,0.0267913,0.0124885,0.0361919
0.0268223,0.0118754,0.0073948,0.0131728,0.0282317,0.0147484,0.0128452,0.00626737,0.0107979,0.0202624,0.023861,0.0397267
0.027366,0.0118891,0.00760088,0.0148122,0.0354188,0.0172709,0.00985701,0.00606703,0.0122266,0.0250359,0.028846,0.0421759
0.0265568,0.0060765,0.00474545,0.0167136,0.037112,0.0226057,0.0126337,0.00816619,0.00982646,0.0240283,0.0266987,0.0442887
0.0282078,0.00876817,0.00462178,0.0184724,0.0337441,0.018716,0.0158865,0.00984826,0.0104763,0.0211287,0.0284425,0.0463102
0.0330334,0.0145686,0.00698317,0.0143613,0.0287473,0.0164598,0.0160418,0.00830511,0.0123527,0.0233469,0.0323503,0.0511799
0.0304994,0.0119979,0.0082659,0.017309,0.0364519,0.0248093,0.0180171,0.0100196,0.0101934,0.0249337,0.0362122,0.0553178
0.0277771,0.00772648,0.00648367,0.0194201,0.0490238,0.0285089,0.0166164,0.0105414,0.0113276,0.0261234,0.0303962,0.050123
0.0265411,0.00633512,0.00578352,0.0224762,0.0455796,0.0161617,0.0184016,0.0120789,0.0119178,0.0229106,0.021381,0.0467783
0.0274031,0.0077576,0.0036387,0.0158064,0.0398961,0.0144986,0.0206273,0.0127853,0.0125572,0.0249216,0.0298714,0.0465168
0.0274416,0.0117879,0.00926146,0.0165352,0.0426891,0.0202079,0.022936,0.0138209,0.0101207,0.0242552,0.0280949,0.0459478
0.0256472,0.00347356,0.00646116,0.01951,0.0483977,0.0307716,0.0250459,0.0148619,0.0131018,0.0305529,0.0338689,0.0504342
0.0245326,0.0068708,0.00513301,0.0225337,0.0507576,0.033083,0.0255487,0.0130232,0.0127347,0.0215445,0.0178783,0.0439065
0.0201922,0.00657343,0.0055363,0.0240995,0.0441112,0.0224959,0.0229432,0.0127897,0.01082,0.0219496,0.0205487,0.0380818
0.0193641,0.0118381,0.00871297,0.0198467,0.0418206,0.025326,0.0186448,0.00901614,0.0102219,0.0226688,0.02173,0.032774
0.01805,0.00650908,0.00581895,0.0187813,0.0436208,0.0276231,0.0181685,0.00813321,0.0106058,0.0231986,0.0212736,0.0328048
0.0169559,0.00766453,0.00442229,0.0198804,0.0485295,0.023726,0.0170753,0.00953601,0.0130205,0.0210647,0.017987,0.0257073
0.0185435,0.00676096,0.00446988,0.0194948,0.043367,0.0223524,0.015725,0.0069648,0.0104338,0.0198824,0.0123402,0.0322837
0.0173347,0.00853749,0.00505515,0.0205369,0.0425315,0.0246416,0.0159288,0.00971526,0.0110264,0.0259223,0.0183834,0.0274305
0.0145322,0.00566211,0.00471283,0.0204743,0.0480536,0.030309,0.0196878,0.010468,0.0129362,0.0268506,0.0186848,0.0253938
0.0155204,0.00750641,0.00387031,0.0233191,0.0551157,0.0350876,0.0214029,0.0121433,0.015887,0.022495,0.0186816,0.0231559
0.0180587,0.00928922,0.00611172,0.0215147,0.0474392,0.0254719,0.0199093,0.00950766,0.00935603,0.0208892,0.0166785,0.0271867
0.0179572,0.0111373,0.00771936,0.0184134,0.0431793,0.0166003,0.0163509,0.00869706,0.0107542,0.0223946,0.0220739,0.0282654
0.0185887,0.00830768,0.00685766,0.0190947,0.0433824,0.0223191,0.0136607,0.00802151,0.0140112,0.025444,0.0227997,0.0335
0.0205979,0.0089122,0.00508291,0.0205899,0.0484412,0.0290004,0.0137131,0.00823832,0.0117692,0.0210203,0.0223345,0.0383863
0.024271,0.0126115,0.00677875,0.0177965,0.0450529,0.0284022,0.0138827,0.00855514,0.00965656,0.0226225,0.0244681,0.0334154
0.013488,0.00930013,0.00750982,0.0138231,0.0262063,0.013847,0.0086854,0.00518016,0.00619296,0.0165411,0.0180165,0.0222608
0.00896683,0.00748938,0.00980414,0.0131969,0.0189084,0.00945228,0.00971938,0.00569599,0.00734286,0.0126278,0.0106952,0.0127314
0.00992594,0.0177951,0.0234877,0.014834,0.0174198,0.0109297,0.0132985,0.00613379,0.00894658,0.0154539,0.00923643,0.0141902
0.0077986,0.018348,0.031232,0.0185412,0.018296,0.00812488,0.0104323,0.00600287,0.0109383,0.0205493,0.0107093,0.013819
0.00785324,0.0209417,0.0399192,0.0248363,0.0149141,0.00842934,0.0118211,0.00601755,0.00581563,0.0130496,0.0103722,0.0144549
0.0139805,0.0224245,0.0429425,0.0243945,0.0137104,0.00981633,0.0135264,0.0073094,0.00652905,0.0101522,0.0112231,0.0232807
0.0110924,0.0233507,0.0429523,0.0223194,0.016088,0.00967206,0.0117529,0.00567571,0.0106239,0.0216208,0.0150354,0.0231343
0.0134172,0.0254865,0.0511675,0.0285357,0.0109106,0.007592,0.00988357,0.00664282,0.00747201,0.0158959,0.0107298,0.0258739
0.0170293,0.0252564,0.0501645,0.0244393,0.00980145,0.0101497,0.0148377,0.00745351,0.00670204,0.0111987,0.0128962,0.0316145
0.0147027,0.0262099,0.0485078,0.0203195,0.0079732,0.00757054,0.0126246,0.00698042,0.0100222,0.019748,0.0162678,0.0283725
0.018499,0.027403,0.0561808,0.0277013,0.00860381,0.0105579,0.0222429,0.0104708,0.0108027,0.0244208,0.0208243,0.0342169
0.0172302,0.0310624,0.0647311,0.0326806,0.00768092,0.00544606,0.011827,0.00410956,0.00825213,0.0215709,0.0126298,0.0298662
0.0193844,0.0343101,0.0617299,0.0297156,0.00514822,0.00871065,0.0177687,0.00808347,0.00974787,0.0186361,0.0157614,0.0339519
0.0234156,0.0343122,0.0598477,0.025544,0.00655792,0.00661245,0.0106458,0.00633945,0.0076752,0.0150391,0.0125696,0.0325588
0.020522,0.0295122,0.0611429,0.0302604,0.00501891,0.00693437,0.011319,0.00476858,0.00842754,0.0159298,0.0126674,0.030307
0.0165604,0.0318322,0.06807,0.037383,0.00695206,0.00502079,0.0103513,0.00575957,0.00881043,0.0199485,0.0156384,0.0316075
0.0140268,0.0382949,0.0686891,0.0327655,0.00715072,0.00369882,0.0105288,0.00688475,0.0102436,0.0202267,0.0112783,0.024348
0.0212976,0.0384497,0.0659842,0.0310586,0.0056106,0.00611737,0.0140957,0.00828194,0.0111268,0.0179122,0.0156288,0.0293907
0.0220821,0.0356867,0.0591838,0.0320998,0.00664876,0.0072784,0.0129181,0.00654472,0.0114159,0.0212269,0.0146647,0.0338898
0.0167118,0.0271653,0.0480637,0.0225689,0.0054774,0.00411818,0.00809313,0.00394025,0.00566014,0.0118138,0.0130336,0.027246
0.00853482,0.018826,0.0324768,0.0142412,0.00524798,0.00518758,0.00574226,0.00278584,0.00352716,0.0069983,0.00529169,0.0126449
0.00574024,0.0162215,0.0266827,0.0153363,0.0132475,0.00876374,0.00581987,0.0031378,0.00535666,0.0100111,0.00621061,0.00855705
0.00425839,0.0149432,0.024605,0.0135462,0.0212913,0.0154496,0.00995624,0.00504593,0.00476835,0.00934001,0.00472583,0.00704305
0.0067339,0.0157456,0.0257824,0.0190708,0.0248901,0.0145058,0.00807645,0.00596882,0.00606548,0.00990325,0.00588,0.00748267
0.00596027,0.0152641,0.019841,0.0127496,0.0251926,0.0153524,0.00563322,0.00377632,0.0051404,0.0103656,0.00544635,0.00495784
0.00696938,0.0142743,0.0194877,0.0155195,0.0312251,0.0152116,0.00519913,0.00469943,0.00657807,0.00858433,0.00689057,0.00901865
0.00637311,0.0137839,0.0145648,0.0179504,0.0403299,0.019506,0.00472778,0.00490327,0.0102601,0.0110251,0.0044178,0.00820343
0.00530677,0.00918618,0.0109625,0.0202432,0.0434465,0.024023,0.00591107,0.00534489,0.00901671,0.0102938,0.00530345,0.00825279
0.00552032,0.00796342,0.00755104,0.018904,0.0416531,0.0235532,0.00577863,0.00527524,0.0105613,0.0129878,0.00796579,0.0108529
0.00911662,0.00998005,0.00831249,0.0217418,0.0447715,0.0247411,0.0062118,0.00652357,0.0140159,0.0173384,0.00849395,0.00968789
0.0092145,0.0104051,0.0076966,0.0194845,0.0436644,0.0233652,0.0039272,0.00451859,0.0110944,0.0188188,0.010512,0.0124408
0.00945488,0.0118597,0.00695101,0.0138642,0.0376866,0.0237343,0.00678234,0.00857252,0.0143188,0.0185262,0.0110156,0.0109364
0.0109069,0.00959382,0.00739873,0.020848,0.0403457,0.0217215,0.00459695,0.00691745,0.0146121,0.0160788,0.0106807,0.013341
0.00900407,0.0119436,0.00920752,0.0211793,0.0432678,0.0236672,0.00659423,0.00714888,0.0121143,0.0174157,0.00839169,0.00998611
0.00809319,0.0106949,0.0063281,0.0204988,0.0485648,0.027806,0.00567672,0.0068009,0.00992647,0.0194675,0.0113511,0.0117931
0.0076462,0.00726938,0.00683009,0.0177883,0.0446593,0.0276791,0.00585541,0.00558726,0.0125351,0.0194799,0.0147364,0.0144381
0.0083882,0.00856257,0.0064255,0.0255975,0.0544232,0.0276247,0.00415655,0.00462213,0.0115723,0.0167176,0.0088247,0.0156463
0.0142963,0.0122706,0.0103703,0.0248617,0.0406802,0.0218749,0.00707968,0.00668589,0.0120406,0.0264427,0.0124393,0.015998
0.0385572,0.0382173,0.0470997,0.047981,0.0355199,0.0298555,0.0264218,0.0291439,0.0285508,0.0424219,0.0447546,0.0402412
0.0244762,0.0186635,0.0230239,0.0278834,0.032431,0.0262719,0.022224,0.0236267,0.0429904,0.0566562,0.0298951,0.0391919
0.0222273,0.0155145,0.012679,0.0173521,0.0207919,0.0238859,0.0218614,0.0199069,0.013844,0.0187815,0.0294972,0.0731419
0.0187318,0.0138906,0.0118722,0.00980204,0.0165158,0.0187271,0.0208428,0.0175753,0.0167405,0.0256124,0.0376995,0.0500304
0.0206475,0.0114691,0.00966505,0.0090415,0.0149242,0.0226431,0.0224824,0.0189331,0.0172884,0.0312041,0.0424654,0.0657932
